0.84036,0.86523,0.6076,0.65743,0.56763,0.26827
0.73064,0.20219,0.59229,0.077547,0.77605,0.49931
0.25674,0.74601,0.39635,0.49762,0.11965,0.60921
0.63732,0.77634,0.22221,0.20812,0.36262,0.17444
0.22214,0.44317,0.79138,0.75356,0.48342,0.84737
0.32695,0.87581,0.49745,0.58008,0.30619,0.56289
0.86586,0.33739,0.75312,0.52659,0.64896,0.092579
0.99043,0.137,0.9592,0.60808,0.37265,0.23772
0.38246,0.85243,0.56043,0.46311,0.68616,0.39201
0.23496,0.018769,0.67462,0.11908,0.9106,0.38485
0.68259,0.4232,0.86303,0.90638,0.3408,0.46005
0.84144,0.20422,0.9496,0.80743,0.44732,0.75351
0.0085498,0.22838,0.078525,0.64103,0.89794,0.097127
0.060798,0.67535,0.2807,0.37906,0.68522,0.10276
0.64626,0.49285,0.14636,0.8144,0.94179,0.81053
0.54226,0.91852,0.33151,0.32217,0.067042,0.93912
0.31623,0.60806,0.22837,0.70123,0.2435,0.83775
0.44102,0.69486,0.89122,0.94062,0.3519,0.50879
0.98796,0.04798,0.21429,0.23139,0.29826,0.72218
0.22854,0.91078,0.77764,0.83617,0.62388,0.7931
0.7546,0.01089,0.5358,0.87669,0.76994,0.28163
0.16261,0.52054,0.93411,0.33413,0.70125,0.85699
0.44631,0.9668,0.91602,0.84362,0.89097,0.65326
0.39893,0.11992,0.83838,0.15994,0.1983,0.84088
0.31712,0.35443,0.97887,0.21653,0.92367,0.67555
0.54722,0.46721,0.61206,0.88745,0.89109,0.12609
0.80199,0.12301,0.74005,0.0092105,0.55046,0.7887
0.58321,0.46593,0.4348,0.56828,0.81808,0.31185
0.95895,0.16457,0.11244,0.00846,0.47155,0.50077
0.62873,0.4047,0.50579,0.10716,0.10226,0.67876
0.50586,0.91488,0.63563,0.67036,0.65218,0.39681
0.74435,0.81389,0.68845,0.6995,0.68155,0.48324
0.75034,0.31025,0.36675,0.3055,0.38906,0.43503
0.77503,0.10716,0.19627,0.21923,0.42163,0.36901
0.1577,0.26006,0.09241,0.84133,0.49166,0.40559
0.94877,0.12726,0.73869,0.187,0.14331,0.62827
0.53596,0.10086,0.88355,0.87935,0.14935,0.30189
0.3556,0.90313,0.46518,0.14366,0.8029,0.47117
0.5617,0.41121,0.82803,0.65094,0.45037,0.76805
0.46462,0.7012,0.64894,0.7066,0.30515,0.27293
0.29216,0.98413,0.87142,0.86816,0.17271,0.89689
0.55999,0.4059,0.12914,0.50515,0.90293,0.28019
0.77838,0.63061,0.4014,0.79769,0.84799,0.30004
0.77375,0.45145,0.80044,0.66326,0.25346,0.045919
0.3808,0.52934,0.14059,0.55746,0.44035,0.12929
0.15594,0.9637,0.75624,0.38591,0.84254,0.086709
0.028998,0.8931,0.53179,0.11121,0.69624,0.14617
0.57305,0.84407,0.12118,0.82021,0.37054,0.50924
0.30329,0.25382,0.24211,0.73255,0.50499,0.73626
0.9183,0.71196,0.81671,0.21571,0.10922,0.88589
0.6663,0.38993,0.33843,0.85967,0.44502,0.06605
0.28308,0.048882,0.45657,0.081194,0.68703,0.63282
0.40959,0.65545,0.0098125,0.75558,0.21159,0.88903
0.48,0.97037,0.46648,0.89485,0.86752,0.019653
0.52645,0.089151,0.27949,0.70714,0.55262,0.64472
0.9575,0.46907,0.73702,0.11414,0.83183,0.78688
0.97776,0.74846,0.55637,0.42344,0.62479,0.98188
0.51007,0.92157,0.60432,0.63179,0.089095,0.97236
0.87993,0.2157,0.85587,0.15425,0.065263,0.75808
0.39647,0.68233,0.44997,0.27836,0.90819,0.6558
0.7482,0.56043,0.60046,0.3639,0.26362,0.027161
0.76407,0.88214,0.97953,0.51001,0.69243,0.73709
0.6165,0.46698,0.28636,0.9787,0.56362,0.21416
0.38641,0.04034,0.9731,0.76624,0.65746,0.33051
0.81839,0.15654,0.82517,0.44793,0.93509,0.42314
0.25802,0.055575,0.98111,0.48768,0.3844,0.63678
0.23894,0.50967,0.71749,0.25151,0.80146,0.38972
0.2332,0.8432,0.1366,0.37144,0.21654,0.98993
0.95435,0.82434,0.68904,0.56301,0.71921,0.25924
0.75606,0.74388,0.40903,0.074633,0.22691,0.58099
