0.52429,0.58239,0.11884,0.17097,0.95591,0.62676
0.44503,0.12811,0.043454,0.43624,0.68209,0.12055
0.14307,0.79074,0.022751,0.84478,0.62811,0.95658
0.25613,0.77123,0.58707,0.42642,0.16096,0.22678
0.31523,0.80336,0.26898,0.053685,0.50284,0.73168
0.54243,0.46502,0.87531,0.76274,0.35646,0.64462
0.93969,0.85491,0.92949,0.33304,0.37504,0.50137
0.76807,0.83108,0.34362,0.1173,0.19297,0.53363
0.41817,0.31467,0.48298,0.38087,0.85733,0.17999
0.58371,0.38083,0.16204,0.86622,0.87411,0.082182
0.59664,0.24432,0.43004,0.82883,0.12987,0.14056
0.17192,0.052049,0.63158,0.79148,0.81757,0.39463
0.39601,0.86718,0.51683,0.71103,0.88822,0.017595
0.88777,0.60961,0.77963,0.14568,0.9836,0.32849
0.61769,0.49486,0.46178,0.69787,0.67246,0.69719
0.30251,0.5184,0.13013,0.88665,0.70958,0.3402
0.49371,0.3307,0.5824,0.21615,0.15263,0.99025
0.75283,0.99984,0.99787,0.0065454,0.092504,0.93574
0.21928,0.56582,0.67688,0.85747,0.17335,0.15605
0.094887,0.21022,0.4141,0.48692,0.58706,0.85213
0.015542,0.71923,0.67832,0.088878,0.34887,0.54372
0.95776,0.6315,0.88205,0.98757,0.54125,0.78903
0.063256,0.19892,0.052372,0.39063,0.39649,0.67335
0.034715,0.070478,0.37564,0.27981,0.57111,0.59324
0.9884,0.41671,0.84546,0.46237,0.94523,0.655
0.71917,0.43852,0.074406,0.34661,0.93721,0.31907
0.51028,0.26719,0.73638,0.72444,0.40291,0.40891
0.36381,0.088872,0.24828,0.55543,0.0059281,0.093091
0.35076,0.29309,0.20294,0.069971,0.0622,0.43725
0.93328,0.69233,0.31126,0.65855,0.015389,0.97406
0.10819,0.75901,0.55317,0.3004,0.92117,0.48321
0.37992,0.15662,0.4548,0.52046,0.73779,0.51488
0.4627,0.89362,0.76659,0.97051,0.69947,0.27312
0.72825,0.81946,0.95579,0.77246,0.47551,0.30243
0.65674,0.40102,0.22431,0.59883,0.55545,0.19698
0.64474,0.030402,0.70212,0.36593,0.9994,0.60392
0.09142,0.22629,0.1745,0.55037,0.84232,0.28377
0.90164,0.88401,0.71139,0.017185,0.42401,0.88194
0.13638,0.10995,0.6293,0.13831,0.60862,0.91706
0.8158,0.96408,0.084807,0.45109,0.53361,0.83552
0.78147,0.25275,0.28742,0.038004,0.032123,0.35665
0.91417,0.099857,0.50143,0.80787,0.44166,0.58237
0.013647,0.39967,0.012757,0.74798,0.90009,0.032164
0.84103,0.47799,0.80663,0.18514,0.74454,0.86699
0.40698,0.97837,0.79688,0.2396,0.20599,0.9387
0.28777,0.54729,0.43083,0.27543,0.22224,0.13546
0.1923,0.35452,0.65742,0.9129,0.32121,0.77946
0.15803,0.73378,0.30124,0.62679,0.7763,0.21354
0.807,0.63061,0.90573,0.92788,0.76302,0.067243
0.84798,0.34635,0.82555,0.94971,0.2899,0.0593
0.86234,0.68286,0.52604,0.6459,0.047603,0.56781
0.26404,0.037348,0.097689,0.16153,0.23371,0.0042587
0.69119,0.0031034,0.74521,0.5006,0.48804,0.25939
0.79322,0.64696,0.36656,0.96708,0.45525,0.67959
0.24095,0.59899,0.15039,0.20791,0.082717,0.47261
0.5688,0.94346,0.33425,0.60923,0.81528,0.82755
0.70375,0.14689,0.23563,0.68085,0.78867,0.90382
0.97211,0.17704,0.60147,0.67601,0.11611,0.45728
0.051266,0.52384,0.55681,0.53827,0.261,0.70824
0.48414,0.66232,0.98169,0.31569,0.32945,0.37167
0.60494,0.93222,0.1918,0.89437,0.5176,0.42179
0.2079,0.45071,0.39542,0.58158,0.63979,0.24481
0.45982,0.74604,0.9091,0.40219,0.30761,0.76793
0.66524,0.92113,0.84709,0.25969,0.65452,0.80131
0.33763,0.28025,0.95036,0.10291,0.27295,0.74066
