0.18727,0.79945,0.63412,0.80028,0.84791,0.17783
0.1461,0.42416,0.19233,0.49061,0.2581,0.41498
0.68507,0.96397,0.4028,0.51989,0.62596,0.97765
0.54253,0.43894,0.65832,0.61009,0.042278,0.58099
0.71227,0.94212,0.92975,0.44832,0.077742,0.43183
0.41616,0.35595,0.55664,0.18152,0.5786,0.26924
0.49929,0.54684,0.29542,0.079466,0.64682,0.14581
0.78508,0.70876,0.97536,0.44118,0.68914,0.71205
0.015876,0.027955,0.49257,0.32654,0.0027078,0.73626
0.065133,0.20079,0.99181,0.39954,0.67245,0.32666
0.40352,0.84316,0.17513,0.42603,0.87399,0.39087
0.22533,0.85616,0.60645,0.64351,0.52644,0.62171
0.59906,0.092517,0.37406,0.28419,0.89646,0.93114
0.6243,0.13973,0.77116,0.24848,0.43482,0.52967
0.87803,0.87374,0.71486,0.034707,0.7367,0.045863
0.92975,0.0778,0.28332,0.23734,0.021885,0.099369
0.61262,0.036929,0.91988,0.56801,0.22377,0.22094
0.38429,0.58099,0.79277,0.022369,0.47608,0.023875
0.91975,0.33714,0.59421,0.1532,0.64263,0.8795
0.87631,0.31128,0.54795,0.91267,0.20986,0.81841
0.4396,0.23637,0.46557,0.40308,0.75554,0.67412
0.28503,0.30462,0.27442,0.70528,0.421,0.47985
0.099165,0.046705,0.9616,0.11706,0.82367,0.47611
0.16696,0.46416,0.055536,0.90178,0.30175,0.46024
0.80665,0.93096,0.34197,0.86903,0.61289,0.29116
0.52497,0.6146,0.72885,0.88596,0.71288,0.64598
0.039863,0.21609,0.071412,0.78026,0.74768,0.83292
0.74788,0.73791,0.6848,0.64773,0.19595,0.081448
0.96644,0.51896,0.85052,0.66674,0.37369,0.61366
0.46241,0.66847,0.86875,0.6784,0.88401,0.23943
0.24629,0.69595,0.43215,0.95436,0.065665,0.34247
0.56687,0.80018,0.080762,0.35471,0.35658,0.49783
0.94856,0.37548,0.15029,0.53845,0.33598,0.58766
0.66415,0.164,0.36426,0.85287,0.40473,0.69112
0.1384,0.59332,0.88713,0.57163,0.27445,0.94364
0.26776,0.11577,0.39262,0.81641,0.78734,0.77436
0.20726,0.74607,0.95314,0.21239,0.56136,0.56576
0.69572,0.39794,0.48809,0.50408,0.9161,0.64967
0.39971,0.48084,0.32436,0.6163,0.80264,0.90025
0.30564,0.50528,0.61848,0.1345,0.98556,0.065971
0.75699,0.76045,0.011396,0.36955,0.38922,0.046224
0.3282,0.6308,0.45618,0.47189,0.92457,0.35911
0.082834,0.27964,0.82949,0.1647,0.34934,0.81149
0.65894,0.99329,0.098531,0.31493,0.11818,0.12575
0.72898,0.074832,0.80292,0.84312,0.964,0.29322
0.36264,0.90015,0.42272,0.26977,0.8454,0.70562
0.63269,0.13151,0.53012,0.71219,0.15237,0.54093
0.78254,0.26641,0.84295,0.73739,0.17162,0.99059
0.179,0.77652,0.15452,0.97072,0.23078,0.85016
0.0095561,0.82989,0.22298,0.05859,0.31374,0.74673
0.30784,0.65717,0.57554,0.55091,0.048505,0.31656
0.84,0.88095,0.66833,0.5995,0.1554,0.87374
0.56995,0.18672,0.21516,0.78702,0.12448,0.11283
0.060005,0.24699,0.6998,0.75151,0.78224,0.76056
0.47887,0.45277,0.11657,0.30089,0.28722,0.37172
0.98394,0.0080007,0.5205,0.10668,0.94349,0.91704
0.84848,0.5553,0.2559,0.1867,0.096737,0.0097
0.99044,0.677,0.76242,0.99048,0.4919,0.25223
0.52299,0.96976,0.89461,0.35384,0.59829,0.42857
0.12021,0.41515,0.31649,0.22637,0.51007,0.2011
0.24568,0.92118,0.12989,0.93645,0.55131,0.19625
0.89746,0.53614,0.020014,0.75863,0.50766,0.51711
0.46097,0.1734,0.041759,0.94366,0.46036,0.79447
0.34141,0.62292,0.233,0.065707,0.69432,0.96189
0.81886,0.3451,0.74255,0.0084179,0.97322,0.16728
