0.46622,0.081422,0.31401,0.45674,0.72463,0.31804
0.17746,0.15363,0.9833,0.65607,0.6553,0.43267
0.19307,0.61297,0.59225,0.69104,0.12561,0.80871
0.62091,0.95729,0.34921,0.56316,0.038282,0.66027
0.34699,0.65295,0.29863,0.52744,0.57607,0.76527
0.74762,0.33526,0.76976,0.064435,0.90543,0.42727
0.53846,0.7456,0.89691,0.40149,0.23275,0.061246
0.055223,0.49313,0.99788,0.34459,0.97616,0.70422
0.077673,0.68988,0.88064,0.30201,0.1046,0.46851
0.31038,0.2771,0.48808,0.013716,0.87466,0.2573
0.20021,0.90453,0.54485,0.64319,0.50287,0.89198
0.72184,0.67556,0.23458,0.58654,0.20488,0.23435
0.0034662,0.79275,0.65465,0.25831,0.7932,0.58321
0.10671,0.53257,0.36546,0.71257,0.44283,0.51824
0.33472,0.41967,0.56286,0.3263,0.1621,0.77973
0.84673,0.95311,0.64253,0.74342,0.91869,0.37244
0.12459,0.61832,0.52918,0.088063,0.74505,0.30681
0.76597,0.3589,0.49744,0.81206,0.37477,0.62637
0.88072,0.71256,0.79903,0.97637,0.96037,0.7239
0.70109,0.3169,0.66346,0.89111,0.46671,0.98641
0.65865,0.85886,0.24699,0.17173,0.29348,0.45009
0.38401,0.84092,0.10606,0.21668,0.59134,0.95607
0.29303,0.47505,0.18682,0.51902,0.41395,0.18826
0.15284,0.92197,0.93448,0.44443,0.54537,0.21333
0.42652,0.70528,0.52079,0.033915,0.84787,0.021721
0.57778,0.11069,0.11504,0.7268,0.827,0.13663
0.86641,0.21982,0.025735,0.121,0.84303,0.0043321
0.90568,0.005201,0.71434,0.30988,0.70049,0.18457
0.067165,0.76328,0.37887,0.42691,0.14253,0.83101
0.022421,0.7841,0.57295,0.70243,0.17747,0.47869
0.94374,0.19901,0.81803,0.78531,0.33588,0.037815
0.39949,0.51025,0.030791,0.87099,0.46079,0.82952
0.55559,0.24321,0.47562,0.18809,0.61166,0.6086
0.59515,0.63601,0.45653,0.85657,0.25932,0.38787
0.97976,0.54545,0.20981,0.20984,0.93376,0.27008
0.9204,0.063041,0.089739,0.46422,0.56073,0.95133
0.7267,0.58572,0.85627,0.02557,0.7629,0.85423
0.16915,0.43244,0.68435,0.24349,0.018313,0.32767
0.84491,0.49204,0.43623,0.053281,0.047621,0.15069
0.50063,0.57225,0.83888,0.99138,0.52335,0.50091
0.63461,0.097634,0.96205,0.67326,0.21592,0.22638
0.9336,0.55424,0.81424,0.14166,0.34167,0.41453
0.22411,0.13825,0.74032,0.82181,0.93864,0.35743
0.81354,0.26463,0.12485,0.8418,0.88822,0.78905
0.67232,0.72332,0.14013,0.62959,0.99698,0.28663
0.28176,0.86186,0.27827,0.89363,0.28407,0.090483
0.45789,0.99693,0.91852,0.76392,0.26492,0.34456
0.40714,0.45272,0.22717,0.26998,0.63086,0.86888
0.99851,0.88787,0.053508,0.35973,0.68324,0.97817
0.44479,0.40481,0.38567,0.38223,0.62151,0.10055
0.26396,0.21356,0.42138,0.50466,0.36702,0.12151
0.48444,0.16274,0.16049,0.09783,0.38609,0.55076
0.50816,0.97904,0.41404,0.28946,0.42065,0.6415
0.11587,0.0447,0.94939,0.9388,0.81053,0.072912
0.52961,0.057673,0.61863,0.48661,0.77972,0.53766
0.82491,0.81241,0.61424,0.95649,0.66817,0.74428
0.36514,0.17913,0.76034,0.60845,0.32222,0.71321
0.60734,0.017918,0.17602,0.78279,0.10785,0.6775
0.2378,0.37956,0.00031533,0.12485,0.013775,0.90727
0.77104,0.29762,0.071071,0.58416,0.48646,0.16033
0.79831,0.34128,0.70092,0.53854,0.087014,0.91778
0.034079,0.38974,0.33466,0.39888,0.71132,0.58475
0.95534,0.2609,0.26417,0.91084,0.5133,0.56699
0.25704,0.93066,0.72309,0.92841,0.19898,0.67577
0.69114,0.82335,0.86839,0.15981,0.069622,0.93759
