0.88917,0.82103,0.87722,0.37767,0.038138,0.59271
0.57276,0.20445,0.2867,0.60355,0.65543,0.94555
0.37871,0.27913,0.96291,0.25752,0.87957,0.54463
0.85909,0.33344,0.3231,0.087221,0.086902,0.077988
0.46833,0.7239,0.39747,0.51898,0.72285,0.40647
0.98523,0.62885,0.72581,0.3685,0.93965,0.063131
0.86422,0.75657,0.79274,0.052209,0.74076,0.22717
0.77398,0.87684,0.48636,0.018015,0.12754,0.31167
0.66595,0.56713,0.64578,0.97241,0.64445,0.83875
0.69943,0.08348,0.17721,0.86436,0.17648,0.79835
0.48476,0.11519,0.90155,0.21075,0.14333,0.12485
0.35758,0.39772,0.54833,0.18138,0.22363,0.054896
0.28445,0.2924,0.42123,0.64671,0.16114,0.1481
0.12417,0.67174,0.83658,0.31679,0.24749,0.47625
0.61519,0.85273,0.75927,0.63387,0.51249,0.033454
0.41269,0.98662,0.62739,0.002141,0.99799,0.34731
0.67716,0.64908,0.92719,0.85537,0.43752,0.36028
0.39626,0.91664,0.13411,0.78367,0.11536,0.43516
0.088211,0.89403,0.34177,0.66325,0.50748,0.29626
0.019461,0.7916,0.95107,0.74894,0.83501,0.25536
0.21553,0.4255,0.85852,0.29118,0.18856,0.98476
0.65969,0.54726,0.07717,0.79474,0.7851,0.20231
0.1189,0.60714,0.23798,0.89005,0.38496,0.71139
0.91842,0.10703,0.66696,0.32702,0.97497,0.95523
0.33317,0.88252,0.5107,0.11749,0.33285,0.97262
0.070743,0.029537,0.71838,0.95126,0.59685,0.88115
0.27171,0.19887,0.4657,0.93126,0.60721,0.50419
0.54224,0.63507,0.80631,0.093178,0.48427,0.1138
0.90089,0.92901,0.31161,0.19792,0.071102,0.68827
0.053959,0.49045,0.60446,0.68787,0.10072,0.85166
0.0075981,0.80775,0.65532,0.57444,0.75671,0.82987
0.18975,0.039511,0.1153,0.14599,0.82473,0.87065
0.9741,0.055689,0.75277,0.89413,0.9233,0.1805
0.34032,0.17444,0.57717,0.70908,0.29321,0.60168
0.29677,0.15834,0.052624,0.45135,0.85291,0.9007
0.095283,0.74073,0.56826,0.83644,0.4168,0.75912
0.82482,0.43919,0.2763,0.73783,0.059102,0.51341
0.78853,0.69032,0.2082,0.99056,0.92243,0.72828
0.72723,0.53845,0.98587,0.56269,0.31764,0.030166
0.14847,0.34411,0.10371,0.80223,0.80999,0.0072468
0.74557,0.075437,0.070927,0.53411,0.24182,0.42512
0.7195,0.58393,0.86527,0.91427,0.0071715,0.65038
0.80621,0.95423,0.78023,0.62681,0.72733,0.75192
0.15566,0.77779,0.68211,0.27106,0.70122,0.63676
0.45774,0.94483,0.70373,0.59367,0.20344,0.93031
0.31194,0.97806,0.35712,0.76821,0.26837,0.6758
0.84349,0.69592,0.82431,0.54761,0.37879,0.9143
0.63296,0.13221,0.92259,0.48583,0.54913,0.57601
0.56689,0.15018,0.53242,0.13178,0.45438,0.099719
0.7575,0.44975,0.017452,0.063454,0.66312,0.55655
0.95923,0.22478,0.30182,0.35296,0.55467,0.36974
0.44341,0.59385,0.0018737,0.22832,0.62409,0.69826
0.42417,0.71298,0.40853,0.16334,0.67694,0.4551
0.50672,0.41225,0.96985,0.40769,0.57834,0.77988
0.18104,0.3691,0.44924,0.4365,0.46976,0.5282
0.23448,0.84312,0.15217,0.46749,0.96311,0.49214
0.61644,0.27037,0.50433,0.24081,0.77047,0.18916
0.59752,0.50133,0.59524,0.82944,0.28102,0.26948
0.036821,0.31826,0.38267,0.70054,0.86301,0.29219
0.53127,0.37088,0.18766,0.49724,0.40094,0.38695
0.21279,0.47652,0.15589,0.0437,0.35137,0.24211
0.93795,0.2529,0.44333,0.41684,0.53403,0.80398
0.52104,0.24204,0.2508,0.9642,0.019153,0.62274
0.94334,0.51869,0.2293,0.38866,0.89892,0.16873
0.25542,0.01138,0.043596,0.30394,0.35547,0.33736
