2.481259318631992006e-01,2.443015430867727378e-01,2.443015430867727378e-01
3.312138555290153885e-01,3.768731871505636710e-01,3.768731871505636710e-01
3.556857326544721754e-01,3.448898767685177891e-01,3.448898767685177891e-01
4.857714024430827560e-01,7.802065529527288934e-01,7.802065529527288934e-01
7.554252500543814364e-01,6.996176962602072003e-01,6.996176962602072003e-01
5.735873628642905731e-01,4.381387228758413244e-01,4.381387228758413244e-01
6.011779440195015312e-01,2.616510014465601164e-01,2.616510014465601164e-01
8.153767376055387484e-01,1.283867778270079696e-01,1.283867778270079696e-01
9.543876429781473769e-01,5.951519463268992727e-01,5.951519463268992727e-01
6.367578891967925481e-01,4.927848490970516138e-01,4.927848490970516138e-01
9.785200093086169337e-01,5.266373464950407923e-01,5.266373464950407923e-01
5.589016654215970270e-01,8.854873888037052554e-01,8.854873888037052554e-01
5.764925413499698975e-02,3.061144533897902087e-01,3.061144533897902087e-01
1.307915068609398490e-01,6.435251687804964815e-01,6.435251687804964815e-01
4.242781718562510518e-01,3.139746425596789264e-02,3.139746425596789264e-02
2.130070233976824878e-01,8.041031485331225914e-01,8.041031485331225914e-01
4.556825685124618053e-01,8.602511007286889333e-01,8.602511007286889333e-01
1.117216665446015555e-01,8.269843130917858831e-01,8.269843130917858831e-01
8.465143804063403055e-01,1.960648045950530993e-01,1.960648045950530993e-01
1.868319932721053123e-01,5.731309442303327284e-01,5.731309442303327284e-01
5.089342403252145042e-01,1.816150984090413589e-01,1.816150984090413589e-01
8.346090889771183574e-02,1.216038110722582472e-01,1.216038110722582472e-01
7.063217705540895119e-01,6.854325406083255912e-01,6.854325406083255912e-01
2.554815766794480414e-01,3.313688918450891641e-01,3.313688918450891641e-01
2.891383235451512879e-01,8.699043284181130070e-03,8.699043284181130070e-03
1.698140443096766983e-02,4.294524902843118164e-01,4.294524902843118164e-01
7.999366776352787589e-01,9.160333262996409598e-01,9.160333262996409598e-01
6.607062598264463738e-01,7.273989081686355052e-01,7.273989081686355052e-01
4.056537767816347229e-01,9.830305978140395640e-01,9.830305978140395640e-01
8.873448728674446784e-01,5.424846201230282272e-01,5.424846201230282272e-01
7.251357899021451114e-01,8.830789859703273847e-02,8.830789859703273847e-02
9.298234060806985779e-01,9.467748047150004176e-01,9.467748047150004176e-01
